PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal,start_lat,start_lon,ziel_lat,ziel_lon
24,18,männlich,Angestellt,alleinlebend,Oststadt,17:33,18:17,Oberreut,Oststadt,Heimweg,1.2,Fahrrad,nein,48.98578,8.361476,49.01102,8.425555
25,31,männlich,Angestellt,alleinlebend,Oberreut,06:06,06:43,Innenstadt-Ost,Oberreut,Sport,2.8,multimodal,ja,49.008698,8.409005,48.98578,8.361476
25,31,männlich,Angestellt,alleinlebend,Oberreut,08:27,08:33,Oberreut,Innenstadt-Ost,Begleitung,1.7,Auto,nein,48.98578,8.361476,49.008698,8.409005
25,31,männlich,Angestellt,alleinlebend,Oberreut,08:39,09:12,Innenstadt-Ost,Neureut,Arbeit,2.1,zu Fuß,nein,49.008698,8.409005,49.046406,8.377001
25,31,männlich,Angestellt,alleinlebend,Oberreut,16:27,16:52,Neureut,Neureut,Sport,0.7,zu Fuß,nein,49.046406,8.377001,49.046406,8.377001
25,31,männlich,Angestellt,alleinlebend,Oberreut,18:51,19:17,Neureut,Innenstadt-Ost,Einkaufen,4.4,Auto,nein,49.046406,8.377001,49.008698,8.409005
25,31,männlich,Angestellt,alleinlebend,Oberreut,20:05,20:49,Innenstadt-Ost,Weststadt,Schule/Uni,9.8,multimodal,ja,49.008698,8.409005,49.010677,8.379251
25,31,männlich,Angestellt,alleinlebend,Oberreut,03:22,03:59,Weststadt,Weststadt,Einkaufen,1.8,ÖPNV,nein,49.010677,8.379251,49.010677,8.379251
25,31,männlich,Angestellt,alleinlebend,Oberreut,04:41,05:15,Weststadt,Innenstadt-Ost,Heimweg,3.1,multimodal,ja,49.010677,8.379251,49.008698,8.409005
26,40,männlich,Student*in,alleinlebend,Durlach,06:15,06:43,Oberreut,Weststadt,Arztbesuch,5.7,multimodal,ja,48.98578,8.361476,49.010677,8.379251
26,40,männlich,Student*in,alleinlebend,Durlach,08:51,08:09,Weststadt,Grötzingen,Freizeit,4.0,Fahrrad,nein,49.010677,8.379251,49.00721,8.496097
26,40,männlich,Student*in,alleinlebend,Durlach,09:38,10:10,Grötzingen,Innenstadt-West,Sport,3.6,Fahrrad,nein,49.00721,8.496097,49.01198,8.39505
26,40,männlich,Student*in,alleinlebend,Durlach,12:34,12:52,Innenstadt-West,Innenstadt-Ost,Arbeit,3.4,Auto,nein,49.01198,8.39505,49.008698,8.409005
26,40,männlich,Student*in,alleinlebend,Durlach,21:48,22:21,Innenstadt-Ost,Innenstadt-West,Einkaufen,3.2,Fahrrad,nein,49.008698,8.409005,49.01198,8.39505
26,40,männlich,Student*in,alleinlebend,Durlach,23:17,23:38,Innenstadt-West,Neureut,Sport,5.1,multimodal,ja,49.01198,8.39505,49.046406,8.377001
26,40,männlich,Student*in,alleinlebend,Durlach,01:42,02:09,Neureut,Oberreut,Heimweg,2.4,zu Fuß,nein,49.046406,8.377001,48.98578,8.361476
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,06:07,06:24,Oststadt,Innenstadt-Ost,Heimweg,3.6,Fahrrad,nein,49.01102,8.425555,49.008698,8.409005
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,08:34,08:55,Innenstadt-Ost,Mühlburg,Einkaufen,3.5,Fahrrad,nein,49.008698,8.409005,49.012547,8.363908
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,09:32,10:11,Mühlburg,Oststadt,Schule/Uni,7.2,ÖPNV,nein,49.012547,8.363908,49.01102,8.425555
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,15:06,15:30,Oststadt,Neureut,Heimweg,6.5,multimodal,ja,49.01102,8.425555,49.046406,8.377001
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,17:18,17:42,Neureut,Weststadt,Schule/Uni,3.1,Fahrrad,nein,49.046406,8.377001,49.010677,8.379251
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,01:11,01:28,Weststadt,Innenstadt-Ost,Schule/Uni,3.7,Auto,nein,49.010677,8.379251,49.008698,8.409005
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,06:17,06:42,Innenstadt-Ost,Oststadt,Schule/Uni,3.3,Auto,nein,49.008698,8.409005,49.01102,8.425555
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,15:18,15:54,Oststadt,Innenstadt-West,Begleitung,4.0,Fahrrad,nein,49.01102,8.425555,49.01198,8.39505
27,22,weiblich,Schüler*in,Wohngemeinschaft,Knielingen,16:19,16:55,Innenstadt-West,Oststadt,Heimweg,4.5,multimodal,ja,49.01198,8.39505,49.01102,8.425555
28,44,männlich,Angestellt,Paar ohne Kinder,Grötzingen,05:57,06:30,Durlach,Oststadt,Einkaufen,2.3,zu Fuß,nein,48.99915,8.471758,49.01102,8.425555
28,44,männlich,Angestellt,Paar ohne Kinder,Grötzingen,07:22,07:35,Oststadt,Innenstadt-West,Heimweg,8.6,ÖPNV,nein,49.01102,8.425555,49.01198,8.39505
28,44,männlich,Angestellt,Paar ohne Kinder,Grötzingen,08:08,08:39,Innenstadt-West,Neureut,Sport,2.7,Auto,nein,49.01198,8.39505,49.046406,8.377001
28,44,männlich,Angestellt,Paar ohne Kinder,Grötzingen,11:19,11:42,Neureut,Neureut,Begleitung,0.8,multimodal,ja,49.046406,8.377001,49.046406,8.377001
28,44,männlich,Angestellt,Paar ohne Kinder,Grötzingen,11:58,12:22,Neureut,Durlach,Heimweg,2.6,multimodal,ja,49.046406,8.377001,48.99915,8.471758
29,30,divers,Schüler*in,alleinlebend,Grünwinkel,06:05,06:23,Innenstadt-West,Innenstadt-West,Sport,0.7,multimodal,ja,49.01198,8.39505,49.01198,8.39505
29,30,divers,Schüler*in,alleinlebend,Grünwinkel,08:11,09:24,Innenstadt-West,Oststadt,Sport,3.7,ÖPNV,nein,49.01198,8.39505,49.01102,8.425555
29,30,divers,Schüler*in,alleinlebend,Grünwinkel,10:57,11:10,Oststadt,Innenstadt-West,Heimweg,2.2,Fahrrad,nein,49.01102,8.425555,49.01198,8.39505
30,34,männlich,Student*in,alleinlebend,Innenstadt-West,05:38,06:11,Grötzingen,Innenstadt-Ost,Einkaufen,3.3,multimodal,ja,49.00721,8.496097,49.008698,8.409005
30,34,männlich,Student*in,alleinlebend,Innenstadt-West,07:20,07:32,Innenstadt-Ost,Oberreut,Erholung,2.0,zu Fuß,nein,49.008698,8.409005,48.98578,8.361476
30,34,männlich,Student*in,alleinlebend,Innenstadt-West,08:39,09:19,Oberreut,Durlach,Arbeit,3.3,Fahrrad,nein,48.98578,8.361476,48.99915,8.471758
30,34,männlich,Student*in,alleinlebend,Innenstadt-West,13:56,14:11,Durlach,Innenstadt-West,Sport,1.8,Fahrrad,nein,48.99915,8.471758,49.01198,8.39505
30,34,männlich,Student*in,alleinlebend,Innenstadt-West,16:32,17:17,Innenstadt-West,Durlach,Erholung,5.9,ÖPNV,nein,49.01198,8.39505,48.99915,8.471758
30,34,männlich,Student*in,alleinlebend,Innenstadt-West,19:15,19:57,Durlach,Innenstadt-Ost,Schule/Uni,2.4,E-Scooter,nein,48.99915,8.471758,49.008698,8.409005
30,34,männlich,Student*in,alleinlebend,Innenstadt-West,04:39,05:02,Innenstadt-Ost,Innenstadt-West,Schule/Uni,2.0,zu Fuß,nein,49.008698,8.409005,49.01198,8.39505
30,34,männlich,Student*in,alleinlebend,Innenstadt-West,12:26,13:02,Innenstadt-West,Grötzingen,Heimweg,4.4,multimodal,ja,49.01198,8.39505,49.00721,8.496097
31,30,männlich,Schüler*in,Familie mit Kindern,Rüppurr,06:02,06:42,Durlach,Innenstadt-Ost,Begleitung,1.8,ÖPNV,nein,48.99915,8.471758,49.008698,8.409005
31,30,männlich,Schüler*in,Familie mit Kindern,Rüppurr,07:03,07:21,Innenstadt-Ost,Neureut,Sport,6.6,multimodal,ja,49.008698,8.409005,49.046406,8.377001
31,30,männlich,Schüler*in,Familie mit Kindern,Rüppurr,09:13,09:45,Neureut,Durlach,Schule/Uni,4.1,Fahrrad,nein,49.046406,8.377001,48.99915,8.471758
31,30,männlich,Schüler*in,Familie mit Kindern,Rüppurr,16:24,16:56,Durlach,Neureut,Sport,4.3,Auto,nein,48.99915,8.471758,49.046406,8.377001
31,30,männlich,Schüler*in,Familie mit Kindern,Rüppurr,18:24,18:40,Neureut,Neureut,Einkaufen,1.1,Fahrrad,nein,49.046406,8.377001,49.046406,8.377001
31,30,männlich,Schüler*in,Familie mit Kindern,Rüppurr,19:58,20:25,Neureut,Weststadt,Freizeit,8.6,ÖPNV,nein,49.046406,8.377001,49.010677,8.379251
31,30,männlich,Schüler*in,Familie mit Kindern,Rüppurr,23:09,23:54,Weststadt,Oststadt,Begleitung,1.5,E-Scooter,nein,49.010677,8.379251,49.01102,8.425555
31,30,männlich,Schüler*in,Familie mit Kindern,Rüppurr,00:13,00:44,Oststadt,Durlach,Heimweg,2.9,multimodal,ja,49.01102,8.425555,48.99915,8.471758
32,67,weiblich,Angestellt,Wohngemeinschaft,Oststadt,06:54,07:05,Durlach,Neureut,Schule/Uni,1.5,zu Fuß,nein,48.99915,8.471758,49.046406,8.377001
32,67,weiblich,Angestellt,Wohngemeinschaft,Oststadt,13:59,14:19,Neureut,Oststadt,Arbeit,2.4,zu Fuß,nein,49.046406,8.377001,49.01102,8.425555
32,67,weiblich,Angestellt,Wohngemeinschaft,Oststadt,19:02,19:15,Oststadt,Neureut,Schule/Uni,1.6,ÖPNV,nein,49.01102,8.425555,49.046406,8.377001
32,67,weiblich,Angestellt,Wohngemeinschaft,Oststadt,03:01,03:38,Neureut,Weststadt,Heimweg,2.2,Fahrrad,nein,49.046406,8.377001,49.010677,8.379251
32,67,weiblich,Angestellt,Wohngemeinschaft,Oststadt,05:13,05:30,Weststadt,Innenstadt-Ost,Schule/Uni,4.5,Auto,nein,49.010677,8.379251,49.008698,8.409005
32,67,weiblich,Angestellt,Wohngemeinschaft,Oststadt,13:39,14:22,Innenstadt-Ost,Innenstadt-Ost,Sport,0.8,ÖPNV,nein,49.008698,8.409005,49.008698,8.409005
32,67,weiblich,Angestellt,Wohngemeinschaft,Oststadt,16:38,16:51,Innenstadt-Ost,Durlach,Heimweg,3.0,ÖPNV,nein,49.008698,8.409005,48.99915,8.471758
33,39,weiblich,Angestellt,alleinlebend,Weststadt,05:47,06:17,Oststadt,Weststadt,Schule/Uni,2.6,Fahrrad,nein,49.01102,8.425555,49.010677,8.379251
33,39,weiblich,Angestellt,alleinlebend,Weststadt,13:31,14:15,Weststadt,Mühlburg,Sport,3.5,Fahrrad,nein,49.010677,8.379251,49.012547,8.363908
33,39,weiblich,Angestellt,alleinlebend,Weststadt,16:00,16:14,Mühlburg,Innenstadt-Ost,Heimweg,4.6,ÖPNV,nein,49.012547,8.363908,49.008698,8.409005
33,39,weiblich,Angestellt,alleinlebend,Weststadt,16:53,17:23,Innenstadt-Ost,Neureut,Sport,3.2,Fahrrad,nein,49.008698,8.409005,49.046406,8.377001
33,39,weiblich,Angestellt,alleinlebend,Weststadt,19:00,19:17,Neureut,Oststadt,Heimweg,7.4,ÖPNV,nein,49.046406,8.377001,49.01102,8.425555
33,39,weiblich,Angestellt,alleinlebend,Weststadt,20:45,21:18,Oststadt,Innenstadt-Ost,Arztbesuch,5.2,ÖPNV,nein,49.01102,8.425555,49.008698,8.409005
33,39,weiblich,Angestellt,alleinlebend,Weststadt,22:21,22:36,Innenstadt-Ost,Oststadt,Begleitung,2.7,Fahrrad,nein,49.008698,8.409005,49.01102,8.425555
33,39,weiblich,Angestellt,alleinlebend,Weststadt,22:51,23:05,Oststadt,Innenstadt-Ost,Sport,1.9,zu Fuß,nein,49.01102,8.425555,49.008698,8.409005
33,39,weiblich,Angestellt,alleinlebend,Weststadt,01:44,02:16,Innenstadt-Ost,Oststadt,Heimweg,3.9,Fahrrad,nein,49.008698,8.409005,49.01102,8.425555
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,05:48,06:14,Durlach,Neureut,Arbeit,4.6,Auto,nein,48.99915,8.471758,49.046406,8.377001
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,10:52,11:13,Neureut,Oberreut,Heimweg,7.4,multimodal,ja,49.046406,8.377001,48.98578,8.361476
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,12:57,13:35,Oberreut,Neureut,Arbeit,2.5,zu Fuß,nein,48.98578,8.361476,49.046406,8.377001
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,20:20,20:50,Neureut,Innenstadt-Ost,Heimweg,6.4,multimodal,ja,49.046406,8.377001,49.008698,8.409005
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,21:55,22:08,Innenstadt-Ost,Innenstadt-Ost,Sport,1.0,Auto,nein,49.008698,8.409005,49.008698,8.409005
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,00:05,00:17,Innenstadt-Ost,Oststadt,Schule/Uni,3.3,Fahrrad,nein,49.008698,8.409005,49.01102,8.425555
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,05:03,05:45,Oststadt,Neureut,Sport,3.8,Fahrrad,nein,49.01102,8.425555,49.046406,8.377001
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,08:30,08:51,Neureut,Neureut,Sport,1.5,Auto,nein,49.046406,8.377001,49.046406,8.377001
34,23,weiblich,Angestellt,Wohngemeinschaft,Oberreut,10:55,11:14,Neureut,Durlach,Heimweg,4.5,Auto,nein,49.046406,8.377001,48.99915,8.471758
35,51,weiblich,Schüler*in,alleinlebend,Rüppurr,05:40,05:52,Durlach,Weststadt,Sport,4.8,Auto,nein,48.99915,8.471758,49.010677,8.379251
35,51,weiblich,Schüler*in,alleinlebend,Rüppurr,08:10,08:30,Weststadt,Oststadt,Arbeit,3.5,Fahrrad,nein,49.010677,8.379251,49.01102,8.425555
35,51,weiblich,Schüler*in,alleinlebend,Rüppurr,12:56,13:27,Oststadt,Innenstadt-Ost,Sport,2.8,Fahrrad,nein,49.01102,8.425555,49.008698,8.409005
35,51,weiblich,Schüler*in,alleinlebend,Rüppurr,14:59,15:18,Innenstadt-Ost,Neureut,Arbeit,8.0,ÖPNV,nein,49.008698,8.409005,49.046406,8.377001
35,51,weiblich,Schüler*in,alleinlebend,Rüppurr,21:56,22:31,Neureut,Innenstadt-Ost,Arztbesuch,1.7,zu Fuß,nein,49.046406,8.377001,49.008698,8.409005
35,51,weiblich,Schüler*in,alleinlebend,Rüppurr,23:51,00:22,Innenstadt-Ost,Oberreut,Freizeit,2.5,zu Fuß,nein,49.008698,8.409005,48.98578,8.361476
35,51,weiblich,Schüler*in,alleinlebend,Rüppurr,02:49,03:32,Oberreut,Weststadt,Arbeit,1.8,Fahrrad,nein,48.98578,8.361476,49.010677,8.379251
35,51,weiblich,Schüler*in,alleinlebend,Rüppurr,10:10,10:31,Weststadt,Durlach,Heimweg,3.3,Fahrrad,nein,49.010677,8.379251,48.99915,8.471758
36,20,weiblich,Student*in,Paar ohne Kinder,Knielingen,05:58,06:12,Innenstadt-West,Innenstadt-Ost,Schule/Uni,5.3,ÖPNV,nein,49.01198,8.39505,49.008698,8.409005
36,20,weiblich,Student*in,Paar ohne Kinder,Knielingen,14:41,14:53,Innenstadt-Ost,Neureut,Freizeit,1.4,zu Fuß,nein,49.008698,8.409005,49.046406,8.377001
36,20,weiblich,Student*in,Paar ohne Kinder,Knielingen,16:13,16:34,Neureut,Grünwinkel,Schule/Uni,2.6,Fahrrad,nein,49.046406,8.377001,49.002502,8.354849
36,20,weiblich,Student*in,Paar ohne Kinder,Knielingen,00:18,00:30,Grünwinkel,Innenstadt-West,Heimweg,2.6,E-Scooter,nein,49.002502,8.354849,49.01198,8.39505
37,42,männlich,Student*in,alleinlebend,Weststadt,06:48,07:26,Oberreut,Innenstadt-West,Sport,6.7,ÖPNV,nein,48.98578,8.361476,49.01198,8.39505
37,42,männlich,Student*in,alleinlebend,Weststadt,08:24,09:48,Innenstadt-West,Neureut,Arbeit,3.6,Fahrrad,nein,49.01198,8.39505,49.046406,8.377001
37,42,männlich,Student*in,alleinlebend,Weststadt,18:05,18:48,Neureut,Innenstadt-West,Erholung,4.2,Fahrrad,nein,49.046406,8.377001,49.01198,8.39505
37,42,männlich,Student*in,alleinlebend,Weststadt,20:05,20:31,Innenstadt-West,Weststadt,Einkaufen,3.7,Fahrrad,nein,49.01198,8.39505,49.010677,8.379251
37,42,männlich,Student*in,alleinlebend,Weststadt,21:07,21:50,Weststadt,Neureut,Schule/Uni,1.5,Fahrrad,nein,49.010677,8.379251,49.046406,8.377001
37,42,männlich,Student*in,alleinlebend,Weststadt,05:40,06:22,Neureut,Oberreut,Heimweg,1.9,E-Scooter,nein,49.046406,8.377001,48.98578,8.361476
38,18,divers,Angestellt,alleinlebend,Weststadt,06:27,07:03,Innenstadt-Ost,Neureut,Heimweg,1.8,zu Fuß,nein,49.008698,8.409005,49.046406,8.377001
38,18,divers,Angestellt,alleinlebend,Weststadt,07:43,08:16,Neureut,Oststadt,Einkaufen,2.8,zu Fuß,nein,49.046406,8.377001,49.01102,8.425555
38,18,divers,Angestellt,alleinlebend,Weststadt,08:53,09:55,Oststadt,Oststadt,Heimweg,1.9,multimodal,ja,49.01102,8.425555,49.01102,8.425555
38,18,divers,Angestellt,alleinlebend,Weststadt,10:42,11:22,Oststadt,Innenstadt-Ost,Heimweg,2.4,Auto,nein,49.01102,8.425555,49.008698,8.409005
38,18,divers,Angestellt,alleinlebend,Weststadt,12:19,12:38,Innenstadt-Ost,Neureut,Arbeit,2.6,multimodal,ja,49.008698,8.409005,49.046406,8.377001
38,18,divers,Angestellt,alleinlebend,Weststadt,19:05,19:30,Neureut,Innenstadt-Ost,Heimweg,4.2,Auto,nein,49.046406,8.377001,49.008698,8.409005
38,18,divers,Angestellt,alleinlebend,Weststadt,21:19,21:58,Innenstadt-Ost,Weststadt,Einkaufen,2.0,Auto,nein,49.008698,8.409005,49.010677,8.379251
38,18,divers,Angestellt,alleinlebend,Weststadt,23:00,23:25,Weststadt,Neureut,Schule/Uni,6.3,multimodal,ja,49.010677,8.379251,49.046406,8.377001
38,18,divers,Angestellt,alleinlebend,Weststadt,05:28,06:04,Neureut,Innenstadt-Ost,Heimweg,2.3,E-Scooter,nein,49.046406,8.377001,49.008698,8.409005
39,19,divers,Angestellt,Paar ohne Kinder,Mühlburg,05:38,06:20,Neureut,Mühlburg,Sport,2.8,Fahrrad,nein,49.046406,8.377001,49.012547,8.363908
39,19,divers,Angestellt,Paar ohne Kinder,Mühlburg,08:20,08:32,Mühlburg,Oststadt,Begleitung,1.5,multimodal,ja,49.012547,8.363908,49.01102,8.425555
39,19,divers,Angestellt,Paar ohne Kinder,Mühlburg,08:53,09:18,Oststadt,Oberreut,Arbeit,4.9,ÖPNV,nein,49.01102,8.425555,48.98578,8.361476
39,19,divers,Angestellt,Paar ohne Kinder,Mühlburg,14:26,14:38,Oberreut,Oststadt,Begleitung,3.5,multimodal,ja,48.98578,8.361476,49.01102,8.425555
39,19,divers,Angestellt,Paar ohne Kinder,Mühlburg,15:02,15:42,Oststadt,Neureut,Heimweg,8.0,multimodal,ja,49.01102,8.425555,49.046406,8.377001
40,42,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,06:28,06:40,Durlach,Innenstadt-Ost,Arbeit,1.6,zu Fuß,nein,48.99915,8.471758,49.008698,8.409005
40,42,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,14:03,14:47,Innenstadt-Ost,Innenstadt-Ost,Freizeit,1.6,zu Fuß,nein,49.008698,8.409005,49.008698,8.409005
40,42,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,16:11,16:39,Innenstadt-Ost,Innenstadt-Ost,Heimweg,1.8,Fahrrad,nein,49.008698,8.409005,49.008698,8.409005
40,42,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,17:51,18:18,Innenstadt-Ost,Oststadt,Sport,2.3,E-Scooter,nein,49.008698,8.409005,49.01102,8.425555
40,42,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,20:14,20:48,Oststadt,Innenstadt-West,Heimweg,2.0,zu Fuß,nein,49.01102,8.425555,49.01198,8.39505
40,42,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,22:24,22:51,Innenstadt-West,Grötzingen,Freizeit,2.7,Fahrrad,nein,49.01198,8.39505,49.00721,8.496097
40,42,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,01:36,01:57,Grötzingen,Oststadt,Freizeit,3.6,multimodal,ja,49.00721,8.496097,49.01102,8.425555
40,42,weiblich,Angestellt,Wohngemeinschaft,Innenstadt-West,03:34,04:03,Oststadt,Durlach,Heimweg,3.5,Fahrrad,nein,49.01102,8.425555,48.99915,8.471758
41,50,männlich,Angestellt,alleinlebend,Oststadt,06:26,06:58,Rüppurr,Innenstadt-West,Arbeit,1.9,zu Fuß,nein,48.97479,8.404967,49.01198,8.39505
41,50,männlich,Angestellt,alleinlebend,Oststadt,11:27,11:41,Innenstadt-West,Weststadt,Begleitung,1.9,zu Fuß,nein,49.01198,8.39505,49.010677,8.379251
41,50,männlich,Angestellt,alleinlebend,Oststadt,11:56,12:07,Weststadt,Neureut,Freizeit,4.0,Auto,nein,49.010677,8.379251,49.046406,8.377001
41,50,männlich,Angestellt,alleinlebend,Oststadt,13:23,13:37,Neureut,Oststadt,Schule/Uni,5.8,Auto,nein,49.046406,8.377001,49.01102,8.425555
41,50,männlich,Angestellt,alleinlebend,Oststadt,17:53,18:12,Oststadt,Oststadt,Einkaufen,1.1,E-Scooter,nein,49.01102,8.425555,49.01102,8.425555
41,50,männlich,Angestellt,alleinlebend,Oststadt,19:30,19:44,Oststadt,Neureut,Heimweg,3.6,ÖPNV,nein,49.01102,8.425555,49.046406,8.377001
41,50,männlich,Angestellt,alleinlebend,Oststadt,20:49,21:14,Neureut,Innenstadt-Ost,Einkaufen,2.4,zu Fuß,nein,49.046406,8.377001,49.008698,8.409005
41,50,männlich,Angestellt,alleinlebend,Oststadt,22:08,22:53,Innenstadt-Ost,Rüppurr,Heimweg,4.7,Auto,nein,49.008698,8.409005,48.97479,8.404967
42,41,weiblich,Schüler*in,Wohngemeinschaft,Grötzingen,05:57,06:38,Oststadt,Innenstadt-West,Heimweg,3.4,Fahrrad,nein,49.01102,8.425555,49.01198,8.39505
42,41,weiblich,Schüler*in,Wohngemeinschaft,Grötzingen,08:04,08:19,Innenstadt-West,Rüppurr,Heimweg,5.2,Auto,nein,49.01198,8.39505,48.97479,8.404967
42,41,weiblich,Schüler*in,Wohngemeinschaft,Grötzingen,09:26,09:55,Rüppurr,Grötzingen,Freizeit,7.1,ÖPNV,nein,48.97479,8.404967,49.00721,8.496097
42,41,weiblich,Schüler*in,Wohngemeinschaft,Grötzingen,11:10,11:32,Grötzingen,Weststadt,Schule/Uni,2.2,zu Fuß,nein,49.00721,8.496097,49.010677,8.379251
42,41,weiblich,Schüler*in,Wohngemeinschaft,Grötzingen,20:15,20:48,Weststadt,Neureut,Arbeit,3.4,Fahrrad,nein,49.010677,8.379251,49.046406,8.377001
42,41,weiblich,Schüler*in,Wohngemeinschaft,Grötzingen,01:21,01:50,Neureut,Oststadt,Heimweg,2.0,zu Fuß,nein,49.046406,8.377001,49.01102,8.425555
43,37,männlich,Angestellt,alleinlebend,Knielingen,06:22,06:36,Neureut,Oststadt,Sport,2.6,E-Scooter,nein,49.046406,8.377001,49.01102,8.425555
43,37,männlich,Angestellt,alleinlebend,Knielingen,09:03,09:46,Oststadt,Neureut,Arbeit,2.2,E-Scooter,nein,49.01102,8.425555,49.046406,8.377001
43,37,männlich,Angestellt,alleinlebend,Knielingen,17:27,18:09,Neureut,Innenstadt-Ost,Einkaufen,3.5,Fahrrad,nein,49.046406,8.377001,49.008698,8.409005
43,37,männlich,Angestellt,alleinlebend,Knielingen,18:58,19:18,Innenstadt-Ost,Innenstadt-West,Arbeit,3.9,Fahrrad,nein,49.008698,8.409005,49.01198,8.39505
43,37,männlich,Angestellt,alleinlebend,Knielingen,01:43,01:58,Innenstadt-West,Neureut,Heimweg,4.2,Auto,nein,49.01198,8.39505,49.046406,8.377001
43,37,männlich,Angestellt,alleinlebend,Knielingen,03:46,04:30,Neureut,Innenstadt-West,Arbeit,5.7,ÖPNV,nein,49.046406,8.377001,49.01198,8.39505
43,37,männlich,Angestellt,alleinlebend,Knielingen,09:57,10:28,Innenstadt-West,Neureut,Heimweg,5.9,ÖPNV,nein,49.01198,8.39505,49.046406,8.377001
44,34,männlich,Student*in,alleinlebend,Innenstadt-Ost,05:35,06:01,Neureut,Neureut,Freizeit,1.1,zu Fuß,nein,49.046406,8.377001,49.046406,8.377001
44,34,männlich,Student*in,alleinlebend,Innenstadt-Ost,08:22,08:33,Neureut,Neureut,Arbeit,0.9,zu Fuß,nein,49.046406,8.377001,49.046406,8.377001
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,06:57,07:11,Mühlburg,Innenstadt-West,Freizeit,1.9,zu Fuß,nein,49.012547,8.363908,49.01198,8.39505
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,08:37,09:08,Innenstadt-West,Oststadt,Erholung,3.1,Fahrrad,nein,49.01198,8.39505,49.01102,8.425555
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,10:52,11:27,Oststadt,Oststadt,Erholung,1.3,multimodal,ja,49.01102,8.425555,49.01102,8.425555
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,12:40,13:10,Oststadt,Innenstadt-Ost,Sport,2.5,Auto,nein,49.01102,8.425555,49.008698,8.409005
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,14:22,14:35,Innenstadt-Ost,Weststadt,Schule/Uni,5.4,multimodal,ja,49.008698,8.409005,49.010677,8.379251
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,19:56,20:26,Weststadt,Grötzingen,Erholung,2.6,E-Scooter,nein,49.010677,8.379251,49.00721,8.496097
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,22:29,23:11,Grötzingen,Oststadt,Begleitung,2.3,ÖPNV,nein,49.00721,8.496097,49.01102,8.425555
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,23:33,00:15,Oststadt,Innenstadt-West,Heimweg,3.6,ÖPNV,nein,49.01102,8.425555,49.01198,8.39505
45,18,männlich,Angestellt,Wohngemeinschaft,Weststadt,00:51,01:19,Innenstadt-West,Mühlburg,Heimweg,7.5,ÖPNV,nein,49.01198,8.39505,49.012547,8.363908
46,28,männlich,Rentner*in,Wohngemeinschaft,Oberreut,06:30,06:46,Rüppurr,Innenstadt-West,Arbeit,2.5,zu Fuß,nein,48.97479,8.404967,49.01198,8.39505
46,28,männlich,Rentner*in,Wohngemeinschaft,Oberreut,13:53,14:05,Innenstadt-West,Neureut,Einkaufen,2.0,zu Fuß,nein,49.01198,8.39505,49.046406,8.377001
46,28,männlich,Rentner*in,Wohngemeinschaft,Oberreut,14:53,15:07,Neureut,Weststadt,Schule/Uni,4.0,ÖPNV,nein,49.046406,8.377001,49.010677,8.379251
46,28,männlich,Rentner*in,Wohngemeinschaft,Oberreut,20:07,20:25,Weststadt,Durlach,Arbeit,9.0,multimodal,ja,49.010677,8.379251,48.99915,8.471758
46,28,männlich,Rentner*in,Wohngemeinschaft,Oberreut,05:10,05:43,Durlach,Weststadt,Sport,2.1,zu Fuß,nein,48.99915,8.471758,49.010677,8.379251
