PersonenID,Alter,Geschlecht,Beruf,Haushaltstyp,Wohnviertel,Startzeit,Endzeit,Startort,Zielort,Zweck,Entfernung_km,Verkehrsmittel,Multimodal,start_lat,start_lon,ziel_lat,ziel_lon,Stadtteil Start,Stadtteil Ziel
23,19,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,01:58,02:24,Erbprinzenstraße,Alter Schlachthof,Begleitung,3.2,multimodal,ja,49.008238,8.399335,49.005437,8.430296,Innenstadt-West,Oststadt
23,19,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,10:22,10:54,Alter Schlachthof,Sandkorn Theater,Sport,6.2,multimodal,ja,49.005437,8.430296,49.009716,8.401216,Oststadt,Innenstadt-West
23,19,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,11:24,11:46,Sandkorn Theater,Waldstraße,Arztbesuch,4.9,Auto,nein,49.009716,8.401216,49.009111,8.395992,Innenstadt-West,Innenstadt-West
23,19,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,14:35,15:03,Waldstraße,Karlstraße,Sport,5.9,ÖPNV,nein,49.009111,8.395992,49.002279,8.394219,Innenstadt-West,Südweststadt
23,19,männlich,Selbstständig,Familie mit Kindern,Grünwinkel,15:13,15:26,Karlstraße,Oberreut,Heimweg,6.9,E-Scooter,nein,49.002279,8.394219,48.98578,8.361476,Südweststadt,Oberreut
24,41,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,06:56,07:14,Kreativpark Alter Schlachthof,Stadtgarten,Arbeit,3.3,ÖPNV,nein,49.005437,8.430296,48.996212,8.403139,Oststadt,Südweststadt
24,41,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,08:41,09:14,Stadtgarten,Rheinhafen,Begleitung,3.9,ÖPNV,nein,48.996212,8.403139,49.009716,8.401216,Südweststadt,Innenstadt-West
24,41,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,10:25,10:43,Rheinhafen,Moltkestraße,Begleitung,6.1,Fahrrad,nein,49.009716,8.401216,49.014896,8.381604,Innenstadt-West,Weststadt
24,41,weiblich,Angestellt,Paar ohne Kinder,Südweststadt,12:50,13:30,Moltkestraße,Kreativpark Alter Schlachthof,Heimweg,4.6,ÖPNV,nein,49.014896,8.381604,49.005437,8.430296,Weststadt,Oststadt
25,61,weiblich,Schüler*in,Wohngemeinschaft,Durlach,06:56,07:31,Ständehaus,Kaiserstraße,Sport,3.0,Auto,nein,49.009716,8.401216,49.009621,8.403275,Innenstadt-West,Innenstadt-West
25,61,weiblich,Schüler*in,Wohngemeinschaft,Durlach,08:42,09:15,Kaiserstraße,Kammertheater Karlsruhe,Sport,3.9,multimodal,ja,49.009621,8.403275,53.653046,12.801859,Innenstadt-West,Hagsfeld
25,61,weiblich,Schüler*in,Wohngemeinschaft,Durlach,09:43,10:07,Kammertheater Karlsruhe,Bundesverfassungsgericht,Erholung,2.6,E-Scooter,nein,53.653046,12.801859,49.009716,8.401216,Hagsfeld,Innenstadt-West
25,61,weiblich,Schüler*in,Wohngemeinschaft,Durlach,10:38,11:17,Bundesverfassungsgericht,Ständehaus,Heimweg,4.3,multimodal,ja,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
26,47,männlich,Student*in,alleinlebend,Innenstadt,05:47,06:21,Mühlburg,Weststadt,Sport,3.8,E-Scooter,nein,49.012547,8.363908,49.010677,8.379251,Mühlburg,Weststadt
26,47,männlich,Student*in,alleinlebend,Innenstadt,07:14,07:50,Weststadt,FH Karlsruhe,Arztbesuch,6.9,E-Scooter,nein,49.010677,8.379251,53.653046,12.801859,Weststadt,Hagsfeld
26,47,männlich,Student*in,alleinlebend,Innenstadt,09:13,09:25,FH Karlsruhe,Erbprinzenstraße,Arztbesuch,7.3,zu Fuß,nein,53.653046,12.801859,49.008238,8.399335,Hagsfeld,Innenstadt-West
26,47,männlich,Student*in,alleinlebend,Innenstadt,10:52,11:08,Erbprinzenstraße,Rüppurr,Erholung,3.5,Auto,nein,49.008238,8.399335,48.97479,8.404967,Innenstadt-West,Rüppurr
26,47,männlich,Student*in,alleinlebend,Innenstadt,13:17,13:34,Rüppurr,Mühlburg,Heimweg,3.1,zu Fuß,nein,48.97479,8.404967,49.012547,8.363908,Rüppurr,Mühlburg
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,06:40,07:03,Bismarckstraße,Kriegsstraße,Erholung,5.9,Fahrrad,nein,49.012967,8.393,49.004556,8.419383,Innenstadt-West,Oststadt
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,13:02,13:29,Kriegsstraße,Botanischer Garten,Begleitung,6.1,Fahrrad,nein,49.004556,8.419383,51.858168,11.571831,Oststadt,Grötzingen
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,14:45,15:03,Botanischer Garten,Evangelische Stadtkirche,Schule/Uni,3.3,E-Scooter,nein,51.858168,11.571831,49.009716,8.401216,Grötzingen,Innenstadt-West
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,22:06,22:19,Evangelische Stadtkirche,Wolfartsweier,Sport,2.5,E-Scooter,nein,49.009716,8.401216,48.97781,8.457915,Innenstadt-West,Wolfartsweier
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,00:53,01:31,Wolfartsweier,Friedrichsplatz,Einkaufen,7.0,zu Fuß,nein,48.97781,8.457915,49.008504,8.401002,Wolfartsweier,Innenstadt-West
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,03:36,03:48,Friedrichsplatz,Rheinhafen,Arbeit,7.3,Auto,nein,49.008504,8.401002,49.009716,8.401216,Innenstadt-West,Innenstadt-West
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,04:12,04:49,Rheinhafen,St. Konrad Kirche,Arztbesuch,4.8,Auto,nein,49.009716,8.401216,52.131589,11.639961,Innenstadt-West,Hagsfeld
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,05:50,06:09,St. Konrad Kirche,Prinz-Max-Palais,Begleitung,5.4,E-Scooter,nein,52.131589,11.639961,48.905725,11.179523,Hagsfeld,Stupferich
27,55,männlich,Arbeitslos,alleinlebend,Innenstadt,06:47,07:17,Prinz-Max-Palais,Bismarckstraße,Heimweg,5.9,zu Fuß,nein,48.905725,11.179523,49.012967,8.393,Stupferich,Innenstadt-West
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,05:59,06:35,Marotte Figurentheater,Weststadt,Arztbesuch,3.1,zu Fuß,nein,49.009716,8.401216,49.010677,8.379251,Innenstadt-West,Weststadt
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,09:20,09:57,Weststadt,Europahalle,Begleitung,6.5,ÖPNV,nein,49.010677,8.379251,49.009716,8.401216,Weststadt,Innenstadt-West
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,12:22,13:02,Europahalle,Stadtmuseum Karlsruhe,Einkaufen,6.0,Auto,nein,49.009716,8.401216,53.653046,12.801859,Innenstadt-West,Hagsfeld
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,13:37,14:10,Stadtmuseum Karlsruhe,Grötzingen,Arbeit,6.0,E-Scooter,nein,53.653046,12.801859,49.00721,8.496097,Hagsfeld,Grötzingen
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,16:21,16:38,Grötzingen,Bundesverfassungsgericht,Sport,3.4,multimodal,ja,49.00721,8.496097,49.009716,8.401216,Grötzingen,Innenstadt-West
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,18:23,18:52,Bundesverfassungsgericht,Ludwigsplatz,Schule/Uni,4.0,Fahrrad,nein,49.009716,8.401216,49.009118,8.396208,Innenstadt-West,Innenstadt-West
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,20:05,20:21,Ludwigsplatz,Oberwald,Erholung,5.7,Auto,nein,49.009118,8.396208,49.069726,8.298278,Innenstadt-West,Knielingen
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,23:09,23:46,Oberwald,Rheinpark,Arbeit,5.8,Fahrrad,nein,49.069726,8.298278,49.009716,8.401216,Knielingen,Innenstadt-West
28,19,männlich,Selbstständig,Wohngemeinschaft,Durlach,06:02,06:33,Rheinpark,Marotte Figurentheater,Heimweg,5.9,ÖPNV,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
29,77,weiblich,Rentner*in,Wohngemeinschaft,Durlach,06:37,07:00,Generalbundesanwalt,Kreativpark Alter Schlachthof,Arztbesuch,3.6,ÖPNV,nein,49.009716,8.401216,49.005437,8.430296,Innenstadt-West,Oststadt
29,77,weiblich,Rentner*in,Wohngemeinschaft,Durlach,08:53,09:23,Kreativpark Alter Schlachthof,Europabad,Arbeit,5.0,Fahrrad,nein,49.005437,8.430296,49.009716,8.401216,Oststadt,Innenstadt-West
29,77,weiblich,Rentner*in,Wohngemeinschaft,Durlach,10:49,11:04,Europabad,Städtisches Klinikum,Sport,4.8,zu Fuß,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
29,77,weiblich,Rentner*in,Wohngemeinschaft,Durlach,11:28,11:51,Städtisches Klinikum,Generalbundesanwalt,Heimweg,4.1,E-Scooter,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
30,38,männlich,Angestellt,Wohngemeinschaft,Oststadt,05:37,05:47,Kaiserstraße,Hauptfriedhof,Schule/Uni,4.4,Fahrrad,nein,49.009621,8.403275,49.009716,8.401216,Innenstadt-West,Innenstadt-West
30,38,männlich,Angestellt,Wohngemeinschaft,Oststadt,12:21,12:38,Hauptfriedhof,Neureut,Sport,4.6,Fahrrad,nein,49.009716,8.401216,49.046406,8.377001,Innenstadt-West,Neureut
30,38,männlich,Angestellt,Wohngemeinschaft,Oststadt,20:52,21:16,Neureut,Kaiserstraße,Heimweg,5.8,E-Scooter,nein,49.046406,8.377001,49.009621,8.403275,Neureut,Innenstadt-West
31,50,weiblich,Angestellt,alleinlebend,Neureut,06:43,07:18,Generalbundesanwalt,Schloss Karlsruhe,Einkaufen,3.5,zu Fuß,nein,49.009716,8.401216,53.653046,12.801859,Innenstadt-West,Hagsfeld
31,50,weiblich,Angestellt,alleinlebend,Neureut,08:55,09:34,Schloss Karlsruhe,Oberwald,Sport,5.0,Auto,nein,53.653046,12.801859,49.069726,8.298278,Hagsfeld,Knielingen
31,50,weiblich,Angestellt,alleinlebend,Neureut,10:45,11:28,Oberwald,Hbf,Begleitung,4.0,multimodal,ja,49.069726,8.298278,49.009716,8.401216,Knielingen,Innenstadt-West
31,50,weiblich,Angestellt,alleinlebend,Neureut,12:23,12:43,Hbf,Citypark,Einkaufen,6.8,E-Scooter,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
31,50,weiblich,Angestellt,alleinlebend,Neureut,13:45,14:17,Citypark,Siemensallee,Freizeit,3.3,Fahrrad,nein,49.009716,8.401216,49.024334,8.355937,Innenstadt-West,Mühlburg
31,50,weiblich,Angestellt,alleinlebend,Neureut,16:50,17:11,Siemensallee,Blumenstraße,Einkaufen,6.3,Fahrrad,nein,49.024334,8.355937,49.007734,8.397722,Mühlburg,Innenstadt-West
31,50,weiblich,Angestellt,alleinlebend,Neureut,19:48,20:27,Blumenstraße,Grünwettersbach,Erholung,4.5,multimodal,ja,49.007734,8.397722,48.959057,8.466593,Innenstadt-West,Grünwettersbach
31,50,weiblich,Angestellt,alleinlebend,Neureut,21:40,22:20,Grünwettersbach,Hofgarten,Begleitung,4.5,ÖPNV,nein,48.959057,8.466593,49.009716,8.401216,Grünwettersbach,Innenstadt-West
31,50,weiblich,Angestellt,alleinlebend,Neureut,23:30,23:44,Hofgarten,Generalbundesanwalt,Heimweg,2.9,ÖPNV,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
32,29,männlich,Angestellt,Familie mit Kindern,Durlach,05:35,06:13,Städtisches Klinikum,Rintheim,Arztbesuch,2.5,E-Scooter,nein,49.009716,8.401216,49.018017,8.440732,Innenstadt-West,Rintheim
32,29,männlich,Angestellt,Familie mit Kindern,Durlach,12:57,13:13,Rintheim,Neureut,Einkaufen,3.1,E-Scooter,nein,49.018017,8.440732,49.046406,8.377001,Rintheim,Neureut
32,29,männlich,Angestellt,Familie mit Kindern,Durlach,15:44,16:22,Neureut,Daxlanden,Freizeit,3.8,ÖPNV,nein,49.046406,8.377001,49.00184,8.339022,Neureut,Daxlanden
32,29,männlich,Angestellt,Familie mit Kindern,Durlach,17:25,18:01,Daxlanden,Ettlinger Allee,Arbeit,3.3,multimodal,ja,49.00184,8.339022,48.985525,8.404182,Daxlanden,Weiherfeld-Dammerstock
32,29,männlich,Angestellt,Familie mit Kindern,Durlach,20:27,20:43,Ettlinger Allee,Südweststadt,Begleitung,7.6,multimodal,ja,48.985525,8.404182,49.000095,8.384074,Weiherfeld-Dammerstock,Südweststadt
32,29,männlich,Angestellt,Familie mit Kindern,Durlach,22:19,22:38,Südweststadt,Palmbach,Freizeit,5.4,ÖPNV,nein,49.000095,8.384074,48.946262,8.482302,Südweststadt,Palmbach
32,29,männlich,Angestellt,Familie mit Kindern,Durlach,23:48,00:23,Palmbach,Grötzingen,Einkaufen,5.7,ÖPNV,nein,48.946262,8.482302,49.00721,8.496097,Palmbach,Grötzingen
32,29,männlich,Angestellt,Familie mit Kindern,Durlach,02:39,03:10,Grötzingen,Städtisches Klinikum,Heimweg,6.7,Fahrrad,nein,49.00721,8.496097,49.009716,8.401216,Grötzingen,Innenstadt-West
33,75,weiblich,Arbeitslos,alleinlebend,Neureut,06:32,06:54,Knielinger Allee,Hbf,Freizeit,6.0,Auto,nein,49.016091,8.392488,49.009716,8.401216,Innenstadt-West,Innenstadt-West
33,75,weiblich,Arbeitslos,alleinlebend,Neureut,12:04,12:46,Hbf,Haid-und-Neu-Straße,Freizeit,3.3,E-Scooter,nein,49.009716,8.401216,49.016149,8.437277,Innenstadt-West,Rintheim
33,75,weiblich,Arbeitslos,alleinlebend,Neureut,19:38,19:58,Haid-und-Neu-Straße,Majolika Manufaktur,Sport,4.1,ÖPNV,nein,49.016149,8.437277,49.009716,8.401216,Rintheim,Innenstadt-West
33,75,weiblich,Arbeitslos,alleinlebend,Neureut,20:30,21:08,Majolika Manufaktur,Ludwigsplatz,Schule/Uni,6.7,E-Scooter,nein,49.009716,8.401216,49.009118,8.396208,Innenstadt-West,Innenstadt-West
33,75,weiblich,Arbeitslos,alleinlebend,Neureut,21:32,22:12,Ludwigsplatz,Kaiserallee,Arztbesuch,6.7,zu Fuß,nein,49.009118,8.396208,49.010768,8.376122,Innenstadt-West,Weststadt
33,75,weiblich,Arbeitslos,alleinlebend,Neureut,05:20,06:02,Kaiserallee,Stadtmuseum Karlsruhe,Schule/Uni,3.3,E-Scooter,nein,49.010768,8.376122,53.653046,12.801859,Weststadt,Hagsfeld
33,75,weiblich,Arbeitslos,alleinlebend,Neureut,07:22,08:02,Stadtmuseum Karlsruhe,Knielinger Allee,Heimweg,3.3,ÖPNV,nein,53.653046,12.801859,49.016091,8.392488,Hagsfeld,Innenstadt-West
34,39,divers,Rentner*in,alleinlebend,Oststadt,06:27,07:09,Prinz-Max-Palais,Staatliche Kunsthalle Karlsruhe,Sport,4.4,Auto,nein,48.905725,11.179523,53.653046,12.801859,Stupferich,Hagsfeld
34,39,divers,Rentner*in,alleinlebend,Oststadt,09:55,10:33,Staatliche Kunsthalle Karlsruhe,Rüppurrer Straße,Arbeit,4.3,zu Fuß,nein,53.653046,12.801859,48.999828,8.410641,Hagsfeld,Südstadt
34,39,divers,Rentner*in,alleinlebend,Oststadt,13:32,13:57,Rüppurrer Straße,Prinz-Max-Palais,Heimweg,5.2,zu Fuß,nein,48.999828,8.410641,48.905725,11.179523,Südstadt,Stupferich
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,06:30,06:48,Amerikahaus,Europahalle,Arbeit,3.0,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,07:46,08:05,Europahalle,Bismarckstraße,Begleitung,2.7,Fahrrad,nein,49.009716,8.401216,49.012967,8.393,Innenstadt-West,Innenstadt-West
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,09:19,09:55,Bismarckstraße,St. Stephan Kirche,Einkaufen,3.0,zu Fuß,nein,49.012967,8.393,48.488274,10.892863,Innenstadt-West,Stupferich
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,10:29,11:11,St. Stephan Kirche,Günther-Klotz-Anlage,Begleitung,3.6,zu Fuß,nein,48.488274,10.892863,48.998992,8.375137,Stupferich,Südweststadt
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,16:24,17:00,Günther-Klotz-Anlage,Turmberg,Einkaufen,3.8,E-Scooter,nein,48.998992,8.375137,49.009716,8.401216,Südweststadt,Innenstadt-West
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,19:25,20:08,Turmberg,ZKM,Arztbesuch,7.4,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,03:27,03:53,ZKM,Waldstraße,Einkaufen,5.3,ÖPNV,nein,49.009716,8.401216,49.009111,8.395992,Innenstadt-West,Innenstadt-West
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,10:55,11:11,Waldstraße,St. Konrad Kirche,Arbeit,6.5,ÖPNV,nein,49.009111,8.395992,52.131589,11.639961,Innenstadt-West,Hagsfeld
35,78,männlich,Schüler*in,Familie mit Kindern,Durlach,12:28,12:49,St. Konrad Kirche,Amerikahaus,Heimweg,5.8,multimodal,ja,52.131589,11.639961,49.009716,8.401216,Hagsfeld,Innenstadt-West
36,61,weiblich,Arbeitslos,Paar ohne Kinder,Knielingen,05:34,06:02,Amerikahaus,Pyramide am Marktplatz,Schule/Uni,3.9,Auto,nein,49.009716,8.401216,48.999157,8.471262,Innenstadt-West,Durlach
36,61,weiblich,Arbeitslos,Paar ohne Kinder,Knielingen,10:24,10:59,Pyramide am Marktplatz,Citypark,Arbeit,3.9,multimodal,ja,48.999157,8.471262,49.009716,8.401216,Durlach,Innenstadt-West
36,61,weiblich,Arbeitslos,Paar ohne Kinder,Knielingen,11:45,11:58,Citypark,Amerikahaus,Heimweg,3.1,multimodal,ja,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
37,42,weiblich,Angestellt,Wohngemeinschaft,Neureut,06:36,07:03,Tierpark Oberwald,Ettlinger Allee,Sport,7.1,Auto,nein,49.009716,8.401216,48.985525,8.404182,Innenstadt-West,Weiherfeld-Dammerstock
37,42,weiblich,Angestellt,Wohngemeinschaft,Neureut,08:19,08:40,Ettlinger Allee,Kaiserallee,Einkaufen,3.8,Auto,nein,48.985525,8.404182,49.010768,8.376122,Weiherfeld-Dammerstock,Weststadt
37,42,weiblich,Angestellt,Wohngemeinschaft,Neureut,09:00,09:38,Kaiserallee,Majolika Manufaktur,Arztbesuch,5.9,ÖPNV,nein,49.010768,8.376122,49.009716,8.401216,Weststadt,Innenstadt-West
37,42,weiblich,Angestellt,Wohngemeinschaft,Neureut,10:59,11:31,Majolika Manufaktur,Mühlburg,Arbeit,4.8,Auto,nein,49.009716,8.401216,49.012547,8.363908,Innenstadt-West,Mühlburg
37,42,weiblich,Angestellt,Wohngemeinschaft,Neureut,13:06,13:48,Mühlburg,Jakobus-Theater,Freizeit,5.0,E-Scooter,nein,49.012547,8.363908,49.009716,8.401216,Mühlburg,Innenstadt-West
37,42,weiblich,Angestellt,Wohngemeinschaft,Neureut,14:51,15:09,Jakobus-Theater,Grötzinger Straße,Erholung,5.1,ÖPNV,nein,49.009716,8.401216,49.001728,8.482076,Innenstadt-West,Durlach
37,42,weiblich,Angestellt,Wohngemeinschaft,Neureut,15:54,16:13,Grötzinger Straße,Kleine Kirche,Erholung,3.0,ÖPNV,nein,49.001728,8.482076,51.80136,12.40483,Durlach,Grötzingen
37,42,weiblich,Angestellt,Wohngemeinschaft,Neureut,17:43,18:01,Kleine Kirche,Tierpark Oberwald,Heimweg,4.0,E-Scooter,nein,51.80136,12.40483,49.009716,8.401216,Grötzingen,Innenstadt-West
38,66,weiblich,Angestellt,Paar ohne Kinder,Durlach,06:36,07:10,Generalbundesanwalt,Majolika Manufaktur,Begleitung,7.2,multimodal,ja,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
38,66,weiblich,Angestellt,Paar ohne Kinder,Durlach,07:56,08:24,Majolika Manufaktur,Mühlburg,Einkaufen,5.3,Fahrrad,nein,49.009716,8.401216,49.012547,8.363908,Innenstadt-West,Mühlburg
38,66,weiblich,Angestellt,Paar ohne Kinder,Durlach,09:06,09:44,Mühlburg,Generalbundesanwalt,Heimweg,7.6,Auto,nein,49.012547,8.363908,49.009716,8.401216,Mühlburg,Innenstadt-West
39,44,männlich,Angestellt,Familie mit Kindern,Durlach,06:59,07:20,Oberreut,Sophienstraße,Schule/Uni,7.0,Auto,nein,48.98578,8.361476,49.008096,8.377471,Oberreut,Weststadt
39,44,männlich,Angestellt,Familie mit Kindern,Durlach,09:25,09:50,Sophienstraße,Kanalweg,Erholung,5.0,E-Scooter,nein,49.008096,8.377471,49.030372,8.392712,Weststadt,Nordstadt
39,44,männlich,Angestellt,Familie mit Kindern,Durlach,10:21,11:06,Kanalweg,St. Michael Kirche,Einkaufen,7.0,Auto,nein,49.030372,8.392712,52.131589,11.639961,Nordstadt,Hagsfeld
39,44,männlich,Angestellt,Familie mit Kindern,Durlach,13:24,14:04,St. Michael Kirche,Staatliche Kunsthalle Karlsruhe,Sport,6.5,E-Scooter,nein,52.131589,11.639961,53.653046,12.801859,Hagsfeld,Hagsfeld
39,44,männlich,Angestellt,Familie mit Kindern,Durlach,16:42,16:56,Staatliche Kunsthalle Karlsruhe,Amerikahaus,Erholung,6.8,Fahrrad,nein,53.653046,12.801859,49.009716,8.401216,Hagsfeld,Innenstadt-West
39,44,männlich,Angestellt,Familie mit Kindern,Durlach,17:55,18:16,Amerikahaus,Badische Landesbibliothek,Arbeit,4.1,Auto,nein,49.009716,8.401216,49.009716,8.401216,Innenstadt-West,Innenstadt-West
39,44,männlich,Angestellt,Familie mit Kindern,Durlach,20:11,20:31,Badische Landesbibliothek,Oberreut,Heimweg,4.4,ÖPNV,nein,49.009716,8.401216,48.98578,8.361476,Innenstadt-West,Oberreut
40,76,weiblich,Rentner*in,Familie mit Kindern,Durlach,06:50,07:19,Schlossplatz,Kreativpark Alter Schlachthof,Freizeit,4.1,E-Scooter,nein,49.01071,8.404552,49.005437,8.430296,Innenstadt-Ost,Oststadt
40,76,weiblich,Rentner*in,Familie mit Kindern,Durlach,08:21,08:52,Kreativpark Alter Schlachthof,Grötzingen,Einkaufen,6.9,Auto,nein,49.005437,8.430296,49.00721,8.496097,Oststadt,Grötzingen
40,76,weiblich,Rentner*in,Familie mit Kindern,Durlach,13:06,13:32,Grötzingen,Herrenstraße,Sport,5.2,E-Scooter,nein,49.00721,8.496097,49.008363,8.397772,Grötzingen,Innenstadt-West
40,76,weiblich,Rentner*in,Familie mit Kindern,Durlach,22:24,23:08,Herrenstraße,Botanischer Garten,Begleitung,6.0,zu Fuß,nein,49.008363,8.397772,51.858168,11.571831,Innenstadt-West,Grötzingen
40,76,weiblich,Rentner*in,Familie mit Kindern,Durlach,23:38,00:13,Botanischer Garten,Schlossplatz,Heimweg,5.8,ÖPNV,nein,51.858168,11.571831,49.01071,8.404552,Grötzingen,Innenstadt-Ost
41,59,weiblich,Student*in,Wohngemeinschaft,Neureut,06:10,06:42,Südweststadt,Friedrichsplatz,Erholung,4.3,E-Scooter,nein,49.000095,8.384074,49.008504,8.401002,Südweststadt,Innenstadt-West
41,59,weiblich,Student*in,Wohngemeinschaft,Neureut,07:58,08:37,Friedrichsplatz,Kaiserallee,Arztbesuch,2.4,Fahrrad,nein,49.008504,8.401002,49.010768,8.376122,Innenstadt-West,Weststadt
41,59,weiblich,Student*in,Wohngemeinschaft,Neureut,09:24,09:58,Kaiserallee,Nordweststadt,Freizeit,6.6,ÖPNV,nein,49.010768,8.376122,49.03054,8.370298,Weststadt,Nordweststadt
41,59,weiblich,Student*in,Wohngemeinschaft,Neureut,11:29,11:51,Nordweststadt,Günther-Klotz-Anlage,Arztbesuch,5.6,zu Fuß,nein,49.03054,8.370298,48.998992,8.375137,Nordweststadt,Südweststadt
41,59,weiblich,Student*in,Wohngemeinschaft,Neureut,13:54,14:09,Günther-Klotz-Anlage,Blumenstraße,Arztbesuch,3.9,Fahrrad,nein,48.998992,8.375137,49.007734,8.397722,Südweststadt,Innenstadt-West
41,59,weiblich,Student*in,Wohngemeinschaft,Neureut,16:13,16:26,Blumenstraße,Südweststadt,Heimweg,6.7,ÖPNV,nein,49.007734,8.397722,49.000095,8.384074,Innenstadt-West,Südweststadt
42,45,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,06:16,06:51,Marktplatz,St. Michael Kirche,Sport,3.7,Auto,nein,48.999157,8.471262,52.131589,11.639961,Durlach,Hagsfeld
42,45,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,07:56,08:41,St. Michael Kirche,Rüppurrer Straße,Sport,5.1,E-Scooter,nein,52.131589,11.639961,48.999828,8.410641,Hagsfeld,Südstadt
42,45,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,08:53,09:10,Rüppurrer Straße,Oberwald,Sport,4.7,ÖPNV,nein,48.999828,8.410641,49.069726,8.298278,Südstadt,Knielingen
42,45,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,10:22,10:55,Oberwald,Turmberg,Sport,2.2,E-Scooter,nein,49.069726,8.298278,49.009716,8.401216,Knielingen,Innenstadt-West
42,45,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,12:20,12:51,Turmberg,Durlacher Allee,Arztbesuch,5.2,Fahrrad,nein,49.009716,8.401216,49.005989,8.433641,Innenstadt-West,Oststadt
42,45,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,13:54,14:24,Durlacher Allee,Bundesgerichtshof,Sport,4.5,E-Scooter,nein,49.005989,8.433641,49.009716,8.401216,Oststadt,Innenstadt-West
42,45,weiblich,Arbeitslos,Wohngemeinschaft,Oststadt,15:44,16:15,Bundesgerichtshof,Marktplatz,Heimweg,5.6,E-Scooter,nein,49.009716,8.401216,48.999157,8.471262,Innenstadt-West,Durlach
43,77,weiblich,Arbeitslos,Familie mit Kindern,Grünwinkel,06:58,07:09,Hbf,Grötzinger Straße,Schule/Uni,4.2,multimodal,ja,49.009716,8.401216,49.001728,8.482076,Innenstadt-West,Durlach
43,77,weiblich,Arbeitslos,Familie mit Kindern,Grünwinkel,07:55,08:38,Grötzinger Straße,Bismarckstraße,Schule/Uni,6.0,Auto,nein,49.001728,8.482076,49.012967,8.393,Durlach,Innenstadt-West
